"term","NES","padj","size"
"dna replication initiation",0.766536870002172,0.960989307272101,19
"regulation of macrophage differentiation",0.77124438231732,0.96110523667935,12
"aminoglycan biosynthetic process",0.768837543561972,0.961353165301396,18
"calcium ion transmembrane import into cytosol",0.837951292326255,0.961353165301396,67
"activation of gtpase activity",0.760639819360908,0.961518143941653,13
"cellular response to dexamethasone stimulus",0.743126842098973,0.961518143941653,14
"embryonic hemopoiesis",0.766375069759642,0.961518143941653,12
"gdp mannose metabolic process",-0.7465978673676,0.961518143941653,10
"glycosphingolipid biosynthetic process",0.758689849443476,0.961518143941653,15
"inner ear morphogenesis",0.764809923899539,0.961518143941653,18
"maturation of lsu rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0.76077517880662,0.961518143941653,13
"megakaryocyte differentiation",0.796515135894407,0.961518143941653,26
"negative regulation of endocytosis",0.809255363014656,0.961518143941653,36
"pattern specification process",0.870117627316647,0.961518143941653,100
"postsynaptic specialization assembly",-0.751741360889476,0.961518143941653,10
"protein targeting to membrane",0.844881560060549,0.961518143941653,72
"regulation of hormone levels",0.892463782216813,0.961518143941653,171
"regulation of macrophage migration",0.763562744814135,0.961518143941653,16
"regulation of protein secretion",0.869647941457067,0.961518143941653,108
"snrna processing",0.799803912626988,0.961518143941653,32
"dicarboxylic acid metabolic process",0.809313829906794,0.961807123034882,47
"ear morphogenesis",0.790042072009502,0.961807123034882,26
"lymph node development",0.737555448038305,0.961807123034882,14
"morphogenesis of a branching structure",0.818967757950304,0.961807123034882,44
"negative regulation of reactive oxygen species metabolic process",0.75980946242219,0.961807123034882,19
"negative regulation of wound healing",0.750854239575166,0.961807123034882,15
"regulation of inflammatory response to antigenic stimulus",0.78855600480311,0.961807123034882,25
"snrna metabolic process",0.825583404235275,0.961807123034882,50
"triglyceride biosynthetic process",0.751924096495116,0.961807123034882,15
"trna wobble uridine modification",0.751986058263198,0.961807123034882,13
"regulation of oxidoreductase activity",0.748398529900037,0.963407692796707,13
"striated muscle cell differentiation",0.859258168214411,0.963999812484661,94
"anatomical structure maturation",0.834104912995128,0.964577767302793,74
"developmental growth",0.902381355893169,0.964577767302793,254
"fc receptor signaling pathway",0.795348122253718,0.964577767302793,34
"glycerolipid catabolic process",0.753883101119636,0.964577767302793,19
"localization within membrane",0.923462088594329,0.964577767302793,396
"megakaryocyte development",0.751769679639302,0.964577767302793,12
"modified amino acid metabolic process",0.83064308724457,0.964577767302793,74
"negative regulation of exocytosis",0.753215564021923,0.964577767302793,21
"negative regulation of myeloid leukocyte differentiation",0.770849099143799,0.964577767302793,23
"nucleoside monophosphate metabolic process",0.804088125235634,0.964577767302793,45
"positive regulation of glycoprotein metabolic process",-0.738832025522083,0.964577767302793,10
"positive regulation of monoatomic ion transmembrane transport",0.805983513619196,0.964577767302793,43
"regulation of dendrite development",0.788038308490394,0.964577767302793,31
"regulation of reactive oxygen species biosynthetic process",0.750756799235683,0.964577767302793,21
"regulation of synaptic transmission gabaergic",0.731609676939578,0.964577767302793,10
"response to l leucine",0.750565506713467,0.964577767302793,12
"trna wobble base modification",0.735039646248519,0.964577767302793,14
"carbohydrate homeostasis",0.862195719084434,0.96478369581919,114
"ear development",0.810374220954147,0.96478369581919,53
"embryonic skeletal system development",0.777758931041739,0.96478369581919,25
"hemostasis",0.852313232157233,0.96478369581919,93
"insulin like growth factor receptor signaling pathway",0.779223057671753,0.96478369581919,25
"maturation of 5 8s rrna",0.775913183581883,0.96478369581919,26
"negative regulation of autophagy of mitochondrion",0.742455365900915,0.96478369581919,11
"phosphatidylcholine metabolic process",0.777644307201524,0.96478369581919,26
"pigment cell differentiation",0.747457202619899,0.96478369581919,12
"protein lipid complex organization",0.751225405306514,0.96478369581919,16
"protein localization to cell junction",0.797952853530207,0.96478369581919,45
"pyrimidine ribonucleoside triphosphate metabolic process",0.744222212664101,0.96478369581919,11
"regulation of neuron projection development",0.881009986036433,0.96478369581919,159
"regulation of t helper 1 type immune response",0.728885303787457,0.96478369581919,14
"response to carbohydrate",0.855995611167084,0.96478369581919,100
"sno s rna processing",0.737645442899033,0.96478369581919,12
"synaptic vesicle localization",0.784237335722728,0.96478369581919,29
"trna 5 end processing",0.742891613050739,0.96478369581919,11
"ubiquitin dependent protein catabolic process via the c end degron rule pathway",0.724134700984274,0.96478369581919,10
"receptor mediated endocytosis",0.859297113066368,0.96495751783069,116
"coenzyme a metabolic process",-0.719927417742404,0.9654153882911,11
"mitochondrial rna metabolic process",0.79633381244088,0.9654153882911,45
"renal system process",0.780072758077367,0.9654153882911,31
"secretion by tissue",0.736641939738176,0.9654153882911,13
"trna threonylcarbamoyladenosine metabolic process",0.735037199675338,0.9654153882911,13
"regulation of centriole replication",0.719245592542743,0.965885196882822,14
"regulation of polysaccharide biosynthetic process",0.746768028510667,0.967034596890027,17
"fc receptor mediated stimulatory signaling pathway",0.766951966839577,0.968090096642194,26
"mitochondrial fission",0.763740840046929,0.968090096642194,25
"negative regulation of osteoclast differentiation",0.732616735166112,0.968090096642194,13
"regulation of body fluid levels",0.863906856712485,0.968090096642194,135
"regulation of coagulation",0.73489231727082,0.968090096642194,15
"regulation of mast cell degranulation",0.743507796311633,0.968090096642194,17
"regulation of myelination",0.757747375848973,0.968090096642194,23
"tail anchored membrane protein insertion into er membrane",0.74540427075041,0.968090096642194,16
"regulation of mitochondrial fusion",0.730205449970718,0.968521329218436,11
"detection of mechanical stimulus",0.729216462565912,0.968772767423695,12
"developmental pigmentation",0.737663828561758,0.968772767423695,17
"gmp biosynthetic process",0.727608371642168,0.968772767423695,11
"negative regulation of receptor internalization",0.716594510450706,0.968772767423695,10
"negative regulation of regulated secretory pathway",0.731554790225069,0.968772767423695,15
"phosphatidylinositol phosphate biosynthetic process",0.776525440590051,0.968772767423695,32
"proton transporting two sector atpase complex assembly",0.72787170385326,0.968772767423695,12
"signal release",0.875361850030314,0.968772767423695,167
"receptor clustering",0.746275389278218,0.968795634781098,23
"neurotransmitter transport",0.799970531201549,0.969094065512358,55
"purine ribonucleoside metabolic process",-0.725847707835957,0.969094065512358,15
"columnar cuboidal epithelial cell development",0.719224432088322,0.96942473232948,11
"granulocyte chemotaxis",0.78292760444352,0.96942473232948,43
"mitochondrial dna metabolic process",0.728291999922249,0.96942473232948,15
"phospholipid translocation",0.766192387041694,0.96942473232948,27
"protein o linked glycosylation",0.777938229991844,0.96942473232948,36
"regulation of platelet activation",0.733392988314928,0.96942473232948,19
"rescue of stalled ribosome",0.776784613440364,0.96942473232948,28
"glycoprotein metabolic process",0.877670236135314,0.969559338510951,173
"aldehyde metabolic process",0.767331616054557,0.970207920224693,28
"glycoprotein biosynthetic process",0.855833666972577,0.970207920224693,136
"golgi to plasma membrane transport",0.796226767220745,0.970207920224693,50
"inorganic ion import across plasma membrane",0.763354908539076,0.970207920224693,27
"proteinogenic amino acid metabolic process",0.796189154030035,0.970207920224693,55
"ras protein signal transduction",0.806009709408898,0.970349008124306,60
"phosphatidic acid metabolic process",0.725344279261063,0.970669208850151,18
"cardiac ventricle morphogenesis",0.726608943966042,0.971640712146634,20
"embryonic organ morphogenesis",0.809224294840751,0.971640712146634,65
"fatty acid derivative metabolic process",0.769029826385119,0.971640712146634,35
"muscle cell development",0.79261057050138,0.971640712146634,55
"positive regulation of chemotaxis",0.791057885507098,0.971640712146634,50
"proteinogenic amino acid biosynthetic process",0.736862639637172,0.971640712146634,22
"specification of symmetry",0.767318510368906,0.971640712146634,33
"tube formation",0.797433000689979,0.971640712146634,59
"peptidyl threonine modification",0.733449413820142,0.97180591543084,22
"folic acid containing compound metabolic process",0.721629468955057,0.972516259100031,15
"regulation of signaling receptor activity",0.703739672122885,0.972516259100031,10
"export across plasma membrane",0.718307599024886,0.972539897064364,21
"mitochondrial transcription",0.718658020388623,0.972539897064364,18
"sensory perception of pain",0.719935874418908,0.972539897064364,15
"tetrahydrofolate metabolic process",0.708874547608385,0.972539897064364,11
"epithelial tube morphogenesis",0.844725955921378,0.972716341056681,103
"phospholipase c activating g protein coupled receptor signaling pathway",0.74579921755775,0.972716341056681,26
"platelet activation",0.806549192329281,0.972716341056681,62
"sulfur compound catabolic process",0.72187055575496,0.972716341056681,20
"cellular component maintenance",0.743235517125863,0.97274395363671,25
"regulation of lipid metabolic process",0.864569265199418,0.97274395363671,150
"rrna metabolic process",0.87151761406781,0.97274395363671,194
"negative regulation of cell cycle g2 m phase transition",0.778534073507378,0.972829425324435,41
"amino acid biosynthetic process",0.76817433221943,0.972897032492971,32
"cellular component assembly involved in morphogenesis",0.755514856264944,0.972897032492971,34
"inorganic ion homeostasis",0.881696108452938,0.972897032492971,212
"interstrand cross link repair",0.711444616278858,0.972897032492971,19
"non proteinogenic amino acid metabolic process",0.72483333472946,0.972897032492971,22
"protein localization to synapse",0.748000851465707,0.972897032492971,27
"regulation of morphogenesis of a branching structure",0.699658780964076,0.972897032492971,10
"autophagosome organization",0.829447672285154,0.973240879107634,94
"placenta blood vessel development",0.702697200507613,0.973240879107634,14
"protein heterooligomerization",0.723423998605847,0.973240879107634,16
